### CHAN1_mV;CHAN2_mV;CHAN3_mV;CHAN4_mV;CHAN5_mV;CHAN6_mV;CHAN7_mV;CHAN8_mV;local_time_us;LOCAL_TIME
-0.476360;-0.503063;-0.439644;-0.467777;-0.484467;-0.411510;-0.482082;-0.484943;19234056.000000
-0.482559;-0.502586;-0.437260;-0.466347;-0.483513;-0.415325;-0.482559;-0.484467;19235064.000000
-0.484943;-0.503540;-0.438213;-0.466347;-0.481129;-0.412941;-0.481129;-0.483513;19236056.000000
-0.482559;-0.502110;-0.439167;-0.467300;-0.484467;-0.411987;-0.485420;-0.486374;19237056.000000
-0.485897;-0.504017;-0.438213;-0.466824;-0.482082;-0.411987;-0.483036;-0.486374;19238058.000000
-0.483513;-0.499249;-0.441551;-0.465870;-0.483990;-0.411987;-0.481129;-0.487328;19239058.000000
-0.486374;-0.502110;-0.435829;-0.463963;-0.480652;-0.409126;-0.481129;-0.485420;19240060.000000
-0.483513;-0.501156;-0.434399;-0.465870;-0.483990;-0.412464;-0.484467;-0.482082;19241060.000000
-0.482559;-0.504971;-0.435352;-0.468254;-0.483990;-0.411034;-0.484943;-0.485897;19242060.000000
-0.483513;-0.504971;-0.434399;-0.463486;-0.483036;-0.410557;-0.485420;-0.487328;19243060.000000
-0.482559;-0.499249;-0.437260;-0.464916;-0.483990;-0.411987;-0.479698;-0.483990;19244062.000000
-0.482082;-0.500679;-0.435352;-0.462532;-0.483990;-0.410557;-0.477314;-0.483513;19245062.000000
-0.484943;-0.502110;-0.438690;-0.463009;-0.484943;-0.414371;-0.480652;-0.484467;19246064.000000
-0.482559;-0.504017;-0.440598;-0.461102;-0.482559;-0.412941;-0.482559;-0.482559;19247064.000000
-0.484467;-0.505447;-0.437737;-0.463486;-0.484943;-0.411987;-0.477791;-0.487804;19248064.000000
-0.488281;-0.505924;-0.433445;-0.466824;-0.486851;-0.412941;-0.483036;-0.484467;19249064.000000
-0.485897;-0.503540;-0.438213;-0.468254;-0.482559;-0.415325;-0.481129;-0.481129;19250066.000000
-0.482082;-0.504971;-0.435352;-0.463009;-0.483036;-0.417233;-0.477791;-0.482559;19251068.000000
-0.482559;-0.501156;-0.430584;-0.468731;-0.483513;-0.415325;-0.481129;-0.484467;19252068.000000
-0.481129;-0.500679;-0.436783;-0.466347;-0.484943;-0.413418;-0.484467;-0.482559;19253068.000000
-0.483513;-0.503063;-0.439167;-0.467300;-0.482559;-0.412941;-0.482082;-0.484467;19254112.000000
-0.483036;-0.504971;-0.438213;-0.471115;-0.484943;-0.412941;-0.482559;-0.482559;19255090.000000
-0.480175;-0.503540;-0.437737;-0.466824;-0.484943;-0.416756;-0.482559;-0.484943;19256070.000000
-0.482559;-0.506401;-0.437260;-0.463486;-0.483513;-0.415325;-0.480175;-0.484943;19257072.000000
-0.482559;-0.503540;-0.436783;-0.467300;-0.485420;-0.415802;-0.481129;-0.482082;19258072.000000
-0.483990;-0.504494;-0.437260;-0.470161;-0.485420;-0.413895;-0.483513;-0.481129;19259072.000000
-0.485420;-0.504971;-0.434399;-0.468731;-0.486851;-0.413418;-0.483513;-0.484943;19260072.000000
-0.482082;-0.508308;-0.437737;-0.465393;-0.482559;-0.412941;-0.483036;-0.486851;19261072.000000
-0.485897;-0.507355;-0.440121;-0.468254;-0.479221;-0.409603;-0.486851;-0.484467;19262074.000000
-0.484943;-0.508308;-0.436306;-0.468731;-0.480175;-0.409603;-0.483036;-0.482559;19263076.000000
-0.481606;-0.506878;-0.438213;-0.466347;-0.482082;-0.411510;-0.480652;-0.482082;19264086.000000
-0.482559;-0.508785;-0.441074;-0.465393;-0.486374;-0.411510;-0.478745;-0.480652;19265092.000000
-0.485897;-0.505924;-0.442982;-0.466824;-0.484467;-0.413418;-0.480652;-0.479698;19266076.000000
-0.484467;-0.507355;-0.441074;-0.467777;-0.484943;-0.413418;-0.480652;-0.481606;19267076.000000
-0.486851;-0.504017;-0.440121;-0.470638;-0.487328;-0.414848;-0.477314;-0.482082;19268078.000000
-0.483513;-0.503063;-0.437260;-0.465393;-0.482082;-0.413418;-0.476360;-0.483990;19269080.000000
-0.483036;-0.501633;-0.436783;-0.467777;-0.482559;-0.412464;-0.480652;-0.482082;19270080.000000
-0.484943;-0.499249;-0.434399;-0.469685;-0.483513;-0.411034;-0.482082;-0.482082;19271080.000000
-0.482082;-0.505447;-0.434399;-0.466824;-0.482082;-0.409603;-0.484943;-0.480175;19272080.000000
-0.483513;-0.506401;-0.434399;-0.465393;-0.483513;-0.408173;-0.482082;-0.482559;19273080.000000
-0.483036;-0.508785;-0.435829;-0.464439;-0.484943;-0.407696;-0.481606;-0.482082;19274082.000000
-0.484943;-0.505924;-0.439644;-0.468731;-0.483513;-0.413418;-0.484467;-0.485897;19275082.000000
-0.489235;-0.501156;-0.438213;-0.470161;-0.482082;-0.412464;-0.482082;-0.485420;19276084.000000
-0.486851;-0.506401;-0.439167;-0.469208;-0.481129;-0.412464;-0.481129;-0.488281;19277084.000000
-0.482559;-0.505447;-0.441074;-0.468731;-0.481606;-0.414371;-0.480652;-0.486851;19278084.000000
-0.484943;-0.507832;-0.437737;-0.467300;-0.483513;-0.414371;-0.484943;-0.487328;19279084.000000
-0.484943;-0.504494;-0.437737;-0.468731;-0.488281;-0.416756;-0.485897;-0.484943;19280086.000000
-0.482559;-0.501633;-0.438213;-0.466824;-0.485897;-0.415802;-0.483513;-0.484467;19281086.000000
-0.483990;-0.503540;-0.439644;-0.467777;-0.484467;-0.411987;-0.481606;-0.483990;19282088.000000
-0.484467;-0.503540;-0.443935;-0.471592;-0.486851;-0.408649;-0.482082;-0.484943;19283088.000000
-0.481606;-0.504017;-0.443459;-0.471115;-0.483990;-0.410557;-0.481129;-0.483990;19284088.000000
-0.485420;-0.504017;-0.436783;-0.469208;-0.484467;-0.412941;-0.481129;-0.484943;19285088.000000
-0.489235;-0.504017;-0.439167;-0.465870;-0.481606;-0.414371;-0.483036;-0.484467;19286090.000000
-0.483513;-0.507355;-0.438213;-0.466824;-0.483513;-0.413418;-0.485420;-0.484467;19287090.000000
-0.481606;-0.508785;-0.436306;-0.465393;-0.481129;-0.414371;-0.481129;-0.485897;19288092.000000
-0.482559;-0.508308;-0.438690;-0.462055;-0.481129;-0.411987;-0.482082;-0.486851;19289092.000000
-0.482082;-0.506401;-0.439644;-0.465870;-0.481129;-0.412941;-0.482082;-0.482082;19290092.000000
-0.485897;-0.505924;-0.440598;-0.466824;-0.482082;-0.413418;-0.479221;-0.483990;19291092.000000
-0.484943;-0.505924;-0.440121;-0.467777;-0.486851;-0.412464;-0.484943;-0.485897;19292094.000000
-0.487804;-0.505924;-0.436783;-0.469208;-0.482559;-0.414371;-0.484467;-0.484943;19293148.000000
-0.485897;-0.506401;-0.436783;-0.467777;-0.479698;-0.415802;-0.484467;-0.485420;19294122.000000
-0.483513;-0.502586;-0.434875;-0.466347;-0.476360;-0.411510;-0.482559;-0.484467;19295096.000000
-0.481129;-0.507355;-0.436783;-0.466824;-0.481606;-0.413418;-0.481606;-0.486374;19296096.000000
-0.482559;-0.509739;-0.438213;-0.469208;-0.481606;-0.417233;-0.482559;-0.485897;19297096.000000
-0.483513;-0.503063;-0.436783;-0.469685;-0.483036;-0.416756;-0.483036;-0.484943;19298098.000000
-0.486851;-0.506401;-0.439644;-0.467777;-0.482559;-0.413895;-0.480175;-0.485420;19299124.000000
-0.484943;-0.501633;-0.436783;-0.463963;-0.484467;-0.417233;-0.482082;-0.482559;19300104.000000
